"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"India","2001","Total","Female","Tirupati","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","148053","1"
"India","2001","Total","Female","Tiruppur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","164613","1"
"India","2001","Total","Female","Tiruppur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","263964","1"
"India","2001","Total","Female","Tiruvannamalai","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","64442","1"
"India","2001","Total","Female","Tiruvottiyur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","103561","1"
"India","2001","Total","Female","Titagarh","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","53508","1"
"India","2001","Total","Female","Tonk","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","65434","1"
"India","2001","Total","Female","Tumkur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","119656","1"
"India","2001","Total","Female","Udaipur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","184103","1"
"India","2001","Total","Female","Udupi","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","57219","1"
"India","2001","Total","Female","Udupi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","64528","1"
"India","2001","Total","Female","Ujjain","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","206429","1"
"India","2001","Total","Female","Ujjain","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","206687","1"
"India","2001","Total","Female","Ulhasnagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","221843","1"
"India","2001","Total","Female","Uluberia","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","96292","1"
"India","2001","Total","Female","Unnao","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","68408","1"
"India","2001","Total","Female","Uppal Kalan","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","56360","1"
"India","2001","Total","Female","Uttarpara Kotrung","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","71555","1"
"India","2001","Total","Female","Vadakara","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","64280","1"
"India","2001","Total","Female","Vadodara","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","622214","1"
"India","2001","Total","Female","Vadodara","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","708794","1"
"India","2001","Total","Female","Valsad","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","70376","1"
"India","2001","Total","Female","Vaniyambadi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","52064","1"
"India","2001","Total","Female","Varanasi","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","509822","1"
"India","2001","Total","Female","Varanasi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","560918","1"
"India","2001","Total","Female","Vasai","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","83366","1"
"India","2001","Total","Female","Vejalpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","54567","1"
"India","2001","Total","Female","Vellore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","89253","1"
"India","2001","Total","Female","Vellore","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","193570","1"
"India","2001","Total","Female","Veraval","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","69209","1"
"India","2001","Total","Female","Veraval","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","77143","1"
"India","2001","Total","Female","Vidisha","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","58881","1"
"India","2001","Total","Female","Vijayawada","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","420039","1"
"India","2001","Total","Female","Vijayawada","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","512211","1"
"India","2001","Total","Female","Virar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","55224","1"
"India","2001","Total","Female","Visakhapatnam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","481498","1"
"India","2001","Total","Female","Visakhapatnam","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","657953","1"
"India","2001","Total","Female","Vizianagarm","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","88276","1"
"India","2001","Total","Female","Vizianagarm","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","98769","1"
"India","2001","Total","Female","Wadhwan","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","105410","1"
"India","2001","Total","Female","Warangal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","261682","1"
"India","2001","Total","Female","Warangal","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","285507","1"
"India","2001","Total","Female","Wardha","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","53619","1"
"India","2001","Total","Female","Yamunanagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","87914","1"
"India","2001","Total","Female","Yamunanagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","140603","1"
"India","2001","Total","Female","Yavatmal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","58896","1"
"India","2001","Total","Female","Yavatmal","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","67927","1"
"India","2001","Total","Female","Gangapur City","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","49387","1"
"India","2001","Total","Female","Tezpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","45508","1"

"footnoteSeqID","Footnote"
"1","Includes data for the Indian-held part of Jammu and Kashmir, the final status of which has not yet been determined."
"2","Data for urban agglomeration include New Delhi."
"3","Data for urban agglomeration include Bally, Baranagar, Barrackpur, Bhatpara, Calcutta Municipal Corporation, Chandan Nagar, Garden Reach, Houghly-Chinsura, Howrah, Jadarpur, Kamarhati, Naihati, Panihati, Serampore, South Dum Dum, South Suburban, and Titagarh. 
"
"4","Data refer to the New Delhi Municipal Council. 

"
"5","Included in urban agglomeration of Delhi. 

"
